date,artist,front_person_age,song,discogs_genre,length_sec,simplified_key,lyrical_topic,explicit,discogs_genre_cleaned,year,decade,lyrical_topic_split
2002-03-09 00:00:00+00:00,Jennifer Lopez ft. Ja Rule & Caddillac Tah,29.0,Ain't it Funny (Murder Remix),Electronic;Latin;Pop,231,Gm,Lost Love;Empowerment,1,Electronic,2002,2000,"['Lost Love', 'Empowerment']"
2002-04-20 00:00:00+00:00,Ashanti,21.0,Foolish,Funk/Soul,227,C,Bad Relationships,1,Funk/Soul,2002,2000,['Bad Relationships']
2002-06-29 00:00:00+00:00,Nelly,27.0,Hot in Herre,Hip Hop,228,Em,Lust/Sex,1,Hip Hop,2002,2000,['Lust/Sex']
2002-08-17 00:00:00+00:00,Nelly ft. Kelly Rowland,24.0,Dilemma,Electronic;Hip Hop;Funk/Soul,289,F,Infidelity;Lust/Sex,1,Electronic,2002,2000,"['Infidelity', 'Lust/Sex']"
2002-10-05 00:00:00+00:00,Kelly Clarkson,20.0,A Moment Like This,Pop,228,Multiple Keys,Love;Dreaming,0,Pop,2002,2000,"['Love', 'Dreaming']"
2002-11-09 00:00:00+00:00,Eminem,30.0,Lose Yourself,Hip Hop,321,Dm,Dreaming;Doubt;Redemption;Survival,1,Hip Hop,2002,2000,"['Dreaming', 'Doubt', 'Redemption', 'Survival']"
2003-02-01 00:00:00+00:00,B2K ft. P. Diddy,25.5,"Bump, Bump, Bump",Hip Hop,282,Dbm,Lust/Sex,1,Hip Hop,2003,2000,['Lust/Sex']
2003-02-08 00:00:00+00:00,Jennifer Lopez ft. LL Cool J,33.5,All I Have,Electronic;Hip Hop,254,C,Lost Love,1,Electronic,2003,2000,['Lost Love']
2003-03-08 00:00:00+00:00,50 Cent,27.0,In da Club,Hip Hop,193,Gbm,Partying;Bragging;Lust/Sex,1,Hip Hop,2003,2000,"['Partying', 'Bragging', 'Lust/Sex']"
2003-05-10 00:00:00+00:00,Sean Paul,30.0,Get Busy,Reggae,211,Fm,Lust/Sex;Dancing,1,Reggae,2003,2000,"['Lust/Sex', 'Dancing']"
2003-05-31 00:00:00+00:00,50 Cent ft. Nate Dogg,30.0,21 Questions,Hip Hop,224,Gbm,Love;Faithfulness,1,Hip Hop,2003,2000,"['Love', 'Faithfulness']"
2003-06-28 00:00:00+00:00,Clay Aiken,24.0,This is the Night,Pop,212,E,Love,0,Pop,2003,2000,['Love']
2003-07-12 00:00:00+00:00,Beyoncé ft. Jay-Z,27.0,Crazy in Love,Hip Hop,236,Dm,Bad Relationships,0,Hip Hop,2003,2000,['Bad Relationships']
2003-09-06 00:00:00+00:00,"Nelly, P. Diddy, & Murphy Lee",30.5,Shake Ya Tailfeather,Hip Hop,295,Fm,Lust/Sex;Dancing,1,Hip Hop,2003,2000,"['Lust/Sex', 'Dancing']"
2003-10-04 00:00:00+00:00,Beyoncé ft. Sean Paul,26.0,Baby Boy,Hip Hop;Pop,244,Cm,Lust/Sex,0,Hip Hop,2003,2000,['Lust/Sex']
2003-12-06 00:00:00+00:00,Ludacris ft. Shawnna,25.5,Stand Up,Hip Hop,213,Ebm,Lust/Sex;Bragging;Dancing,1,Hip Hop,2003,2000,"['Lust/Sex', 'Bragging', 'Dancing']"
2003-12-13 00:00:00+00:00,Outkast,28.0,Hey Ya!,Electronic;Hip Hop,235,Em,Longing for Love;Restlessness,1,Electronic,2003,2000,"['Longing for Love', 'Restlessness']"
2004-02-14 00:00:00+00:00,Outkast ft. Sleepy Brown,28.5,The Way You Move,Hip Hop,234,Fm,Lust/Sex;Dancing,1,Hip Hop,2004,2000,"['Lust/Sex', 'Dancing']"
2004-02-21 00:00:00+00:00,Twista ft. Kanye West & Jamie Foxx,30.666666666666668,Slow Jamz,Hip Hop,212,Dm,Lust/Sex,1,Hip Hop,2004,2000,['Lust/Sex']
2004-02-28 00:00:00+00:00,Usher ft. Lil Jon & Ludacris,45.5,Yeah!,Hip Hop;Funk/Soul,250,Gm,Lust/Sex;Dancing,1,Hip Hop,2004,2000,"['Lust/Sex', 'Dancing']"
2004-05-22 00:00:00+00:00,Usher,25.0,Burn,Electronic;Hip Hop,256,Db,Lost Love;Longing for Love,0,Electronic,2004,2000,"['Lost Love', 'Longing for Love']"
2004-07-10 00:00:00+00:00,Fantasia,20.0,I Believe,Funk/Soul,300,Ab,Love;Dreaming,0,Funk/Soul,2004,2000,"['Love', 'Dreaming']"
2004-07-24 00:00:00+00:00,Usher,25.0,Confession Part II,Funk/Soul,211,Ab,Infidelity,0,Funk/Soul,2004,2000,['Infidelity']
2004-08-07 00:00:00+00:00,Juvenile ft. Soulja Slim,27.5,Slow Motion,Hip Hop,248,Cm,Lust/Sex,1,Hip Hop,2004,2000,['Lust/Sex']
2004-08-21 00:00:00+00:00,Terror Squad,34.0,Lean Back,Hip Hop,247,Dbm,Dancing;Violence;Bragging,1,Hip Hop,2004,2000,"['Dancing', 'Violence', 'Bragging']"
2004-09-11 00:00:00+00:00,Ciara ft. Petey Pablo,24.5,Goodies,Hip Hop;Funk/Soul,223,Fm,Lust/Sex,1,Hip Hop,2004,2000,['Lust/Sex']
2004-10-30 00:00:00+00:00,Usher & Alicia Keys,24.5,My Boo,Hip Hop,223,F,Love;Longing for Love,0,Hip Hop,2004,2000,"['Love', 'Longing for Love']"
2004-12-11 00:00:00+00:00,Snoop Dogg ft. Pharrell Williams,32.0,Drop It Like It's Hot,Hip Hop,269,Dbm,Partying;Dancing;Bragging;Badssery,1,Hip Hop,2004,2000,"['Partying', 'Dancing', 'Bragging', 'Badssery']"
2005-01-01 00:00:00+00:00,Mario,18.0,Let Me Love You,Electronic;Hip Hop,256,Gm,Infidelity;Bad Relationships;Longing for Love,0,Electronic,2005,2000,"['Infidelity', 'Bad Relationships', 'Longing for Love']"
2005-03-05 00:00:00+00:00,50 Cent ft. Olivia,27.5,Candy Shop,Hip Hop,219,Bm,Lust/Sex,1,Hip Hop,2005,2000,['Lust/Sex']
2005-05-07 00:00:00+00:00,Gwen Stefani,35.0,Hollaback Girl,Hip Hop;Funk/Soul;Pop,199,B,Bragging;Badassery,1,Hip Hop,2005,2000,"['Bragging', 'Badassery']"
2005-06-04 00:00:00+00:00,Mariah Carey,36.0,We Belong Together,Electronic;Hip Hop,201,C,Lost Love;Longing for Love,1,Electronic,2005,2000,"['Lost Love', 'Longing for Love']"
2005-07-02 00:00:00+00:00,Carrie Underwood,22.0,Inside Your Heaven,"Rock;Pop;Folk, World, & Country",225,G,Longing for Love,0,Rock,2005,2000,['Longing for Love']
2005-09-17 00:00:00+00:00,Kanye West ft. Jamie Foxx,32.5,Gold Digger,Hip Hop,197,Abm,Materialism;Bad Relationships,1,Hip Hop,2005,2000,"['Materialism', 'Bad Relationships']"
2005-11-26 00:00:00+00:00,Chris Brown ft. Juelz Santana,19.5,Run It!,Hip Hop,229,Dbm,Dancing;Lust/Sex,1,Hip Hop,2005,2000,"['Dancing', 'Lust/Sex']"
2005-12-31 00:00:00+00:00,Mariah Carey,36.0,Don't Forget About Us,Electronic;Hip Hop,233,Gm,Lost Love,0,Electronic,2005,2000,['Lost Love']
2006-01-14 00:00:00+00:00,D4L,29.0,Laffy Taffy,Hip Hop,224,Gm,Lust/Sex;Dancing,1,Hip Hop,2006,2000,"['Lust/Sex', 'Dancing']"
2006-01-21 00:00:00+00:00,"Nelly ft. Paul Wall, Ali & Gipp",29.75,Grillz,Hip Hop,271,Gbm,Bragging;Badassery;Jewelry,1,Hip Hop,2006,2000,"['Bragging', 'Badassery', 'Jewelry']"
2006-02-04 00:00:00+00:00,Beyoncé ft. Bun B & Slim Thug,27.0,Check on It,Hip Hop,210,D,Dancing;Lust/Sex,0,Hip Hop,2006,2000,"['Dancing', 'Lust/Sex']"
2006-03-11 00:00:00+00:00,James Blunt,32.0,You're Beautiful,Rock;Pop,209,Eb,Longing for Love,1,Rock,2006,2000,['Longing for Love']
2006-03-18 00:00:00+00:00,Ne-Yo,26.0,So Sick,Hip Hop;Pop,197,Gb,Lost Love,0,Hip Hop,2006,2000,['Lost Love']
2006-04-01 00:00:00+00:00,Sean Paul,33.0,Temperature,Reggae,218,Bbm,Lust/Sex,0,Reggae,2006,2000,['Lust/Sex']
2006-04-08 00:00:00+00:00,Daniel Powter,35.0,Bad Day,Rock;Pop,233,Eb,Failure,0,Rock,2006,2000,['Failure']
2006-05-13 00:00:00+00:00,Rihanna,18.0,SOS,Electronic;Hip Hop,238,Gb,Longing for Love;Lust/Sex,0,Electronic,2006,2000,"['Longing for Love', 'Lust/Sex']"
2006-06-03 00:00:00+00:00,Chamillionaire ft. Krayzie Bone,29.0,Ridin',Hip Hop,303,Abm,Badassery;Survival;Violence;Police,1,Hip Hop,2006,2000,"['Badassery', 'Survival', 'Violence', 'Police']"
2006-06-17 00:00:00+00:00,Shakira ft. Wyclef Jean,32.5,Hips Don't Lie,Hip Hop;Rock;Pop,218,Bbm,Lust/Sex;Dancing,0,Hip Hop,2006,2000,"['Lust/Sex', 'Dancing']"
2006-07-01 00:00:00+00:00,Taylor Hicks,29.0,Do I Make You Proud,Rock;Funk/Soul;Pop,248,Db,Love;Dreaming;Appreciation,0,Rock,2006,2000,"['Love', 'Dreaming', 'Appreciation']"
2006-07-08 00:00:00+00:00,Nelly Furtado ft. Timbaland,30.5,Promiscuous,Hip Hop,242,Bbm,Lust/Sex,0,Hip Hop,2006,2000,['Lust/Sex']
2006-08-19 00:00:00+00:00,Fergie,31.0,London Bridge,Hip Hop;Pop,202,Bbm,Lust/Sex;Partying;Dancing;Bragging,1,Hip Hop,2006,2000,"['Lust/Sex', 'Partying', 'Dancing', 'Bragging']"
2006-09-09 00:00:00+00:00,Justin Timberlake,25.0,SexyBack,Electronic;Pop,242,Gm,Lust/Sex;Bragging,1,Electronic,2006,2000,"['Lust/Sex', 'Bragging']"
2006-10-28 00:00:00+00:00,Ludacris ft. Pharrell Williams,31.0,Money Maker,Hip Hop,230,Cm,Dancing;Lust/Sex,1,Hip Hop,2006,2000,"['Dancing', 'Lust/Sex']"
2006-11-11 00:00:00+00:00,Justin Timberlake ft. T.I.,25.5,My Love,Electronic;Pop,281,Em,Love,0,Electronic,2006,2000,['Love']
2006-12-02 00:00:00+00:00,Akon ft. Snoop Dogg,34.0,I Wanna Love You,Hip Hop,247,Am,Lust/Sex,1,Hip Hop,2006,2000,['Lust/Sex']
2006-12-16 00:00:00+00:00,Beyoncé,25.0,Irreplaceable,Funk/Soul;Pop,227,Gm,Lost Love,0,Funk/Soul,2006,2000,['Lost Love']
2007-02-24 00:00:00+00:00,Nelly Furtado,28.0,Say It Right,Hip Hop;Pop,223,Ab,Lost Love,0,Hip Hop,2007,2000,['Lost Love']
2007-03-03 00:00:00+00:00,Justin Timberlake,26.0,What Goes Around … Comes Around,Electronic;Pop,313,G,Bad Relationships;Infidelity;Lost Love,0,Electronic,2007,2000,"['Bad Relationships', 'Infidelity', 'Lost Love']"
2007-03-10 00:00:00+00:00,MiMS,25.0,This Is Why I'm Hot,Hip Hop,259,Cm,Badassery;Bragging;Partying,1,Hip Hop,2007,2000,"['Badassery', 'Bragging', 'Partying']"
2007-03-24 00:00:00+00:00,Fergie ft. Ludacris,30.0,Glamorous,Hip Hop,246,C,Fame;Materialism,1,Hip Hop,2007,2000,"['Fame', 'Materialism']"
2007-04-07 00:00:00+00:00,Akon,33.0,Don't Matter,Hip Hop;Pop,249,A,Love;Forbidden Love;Infidelity,1,Hip Hop,2007,2000,"['Love', 'Forbidden Love', 'Infidelity']"
2007-04-21 00:00:00+00:00,Timbaland ft. Nelly Furtado & Justin Timberlake,29.666666666666668,Give It To Me,Hip Hop;Funk/Soul,236,Abm,Bragging,1,Hip Hop,2007,2000,['Bragging']
2007-05-05 00:00:00+00:00,Avril Lavigne,22.0,Girlfriend,Rock;Pop,216,D,Love,1,Rock,2007,2000,['Love']
2007-05-12 00:00:00+00:00,Maroon 5,28.0,Makes Me Wonder,Rock;Pop,211,D,Lost Love;Bad Relationships,1,Rock,2007,2000,"['Lost Love', 'Bad Relationships']"
2007-05-26 00:00:00+00:00,T-Pain ft. Yung Joc,24.0,Buy U a Drank (Shawty Snappin'),Hip Hop,227,Db,Lust/Sex,1,Hip Hop,2007,2000,['Lust/Sex']
2007-06-09 00:00:00+00:00,Rihanna ft. Jay-Z,28.0,Umbrella,Electronic;Hip Hop,275,Db,Love,0,Electronic,2007,2000,['Love']
2007-07-28 00:00:00+00:00,Plain White-T's,28.0,Hey There Delilah,Rock;Pop,232,D,Longing for Love,0,Rock,2007,2000,['Longing for Love']
2007-08-11 00:00:00+00:00,Sean Kingston,17.0,Beautiful Girls,Hip Hop;Pop,225,A,Longing for Love;Bad Relationships,1,Hip Hop,2007,2000,"['Longing for Love', 'Bad Relationships']"
2007-09-08 00:00:00+00:00,Fergie,32.0,Big Girls Don't Cry,Pop,268,G,Lost Love,0,Pop,2007,2000,['Lost Love']
2007-09-15 00:00:00+00:00,Soulja Boy Tell 'Em,17.0,Crank That (Soulja Boy),Hip Hop,221,Cm,Dancing;Lust/Sex,1,Hip Hop,2007,2000,"['Dancing', 'Lust/Sex']"
2007-09-29 00:00:00+00:00,Kanye West,30.0,Stronger,Electronic;Hip Hop,311,Ebm,Bragging;Lust/Sex,1,Electronic,2007,2000,"['Bragging', 'Lust/Sex']"
2007-11-10 00:00:00+00:00,Chris Brown ft. T-Pain,20.5,Kiss Kiss,Hip Hop,250,Ebm,Lust/Sex,1,Hip Hop,2007,2000,['Lust/Sex']
2007-12-01 00:00:00+00:00,Alicia Keys,26.0,No One,Funk/Soul,253,E,Longing for Love;Love,0,Funk/Soul,2007,2000,"['Longing for Love', 'Love']"
2008-01-05 00:00:00+00:00,Flo Rida ft. T-Pain,25.5,Low,Hip Hop,231,Ebm,Lust/Sex,0,Hip Hop,2008,2000,['Lust/Sex']
2008-03-15 00:00:00+00:00,Usher ft. Young Jeezy,29.5,Love in This Club,Hip Hop,259,C,Lust/Sex,1,Hip Hop,2008,2000,['Lust/Sex']
2008-04-05 00:00:00+00:00,Leona Lewis,23.0,Bleeding Love,Electronic;Funk/Soul;Pop,261,F,Lost Love,0,Electronic,2008,2000,['Lost Love']
2008-04-12 00:00:00+00:00,Mariah Carey,39.0,Touch My Body,Electronic;Hip Hop;Pop,204,D,Lust/Sex,1,Electronic,2008,2000,['Lust/Sex']
2008-05-03 00:00:00+00:00,Lil Wayne ft. Static Major,29.0,Lollipop,Hip Hop,299,Dm,Lust/Sex,1,Hip Hop,2008,2000,['Lust/Sex']
2008-05-24 00:00:00+00:00,Rihanna,20.0,Take a Bow,Electronic;Pop,229,E,Infidelity,0,Electronic,2008,2000,['Infidelity']
2008-06-28 00:00:00+00:00,Coldplay,31.0,Viva La Vida,Rock,242,Ab,Better Times;Sin;Endings/Goodbyes,0,Rock,2008,2000,"['Better Times', 'Sin', 'Endings/Goodbyes']"
2008-07-05 00:00:00+00:00,Katy Perry,23.0,I Kissed a Girl,Rock;Pop,179,Am,Forbidden Love;Lust/Sex,1,Rock,2008,2000,"['Forbidden Love', 'Lust/Sex']"
2008-08-23 00:00:00+00:00,Rihanna,20.0,Disturbia,Hip Hop;Funk/Soul;Pop,238,Bm,Paranoia;Reslessness;Superstition,1,Hip Hop,2008,2000,"['Paranoia', 'Reslessness', 'Superstition']"
2008-09-06 00:00:00+00:00,T.I.,27.0,Whatever You Like,Hip Hop,249,F,Lust/Sex;Materialism,1,Hip Hop,2008,2000,"['Lust/Sex', 'Materialism']"
2008-09-27 00:00:00+00:00,P!nk,29.0,So What,Rock;Pop,215,Gbm,Lost Love;Empowerment,1,Rock,2008,2000,"['Lost Love', 'Empowerment']"
2008-10-18 00:00:00+00:00,T.I. ft. Rihanna,24.0,Live Your Life,Hip Hop;Pop,338,Bm,Empowerment,1,Hip Hop,2008,2000,['Empowerment']
2008-10-25 00:00:00+00:00,Britney Spears,26.0,Womanizer,Electronic;Pop,224,Dbm,Bad Relationships;Infidelity;Empowerment,0,Electronic,2008,2000,"['Bad Relationships', 'Infidelity', 'Empowerment']"
2008-12-13 00:00:00+00:00,Beyoncé,27.0,Single Ladies (Put a Ring on It),Pop,193,E,Lost Love;Bad Relationships;Empowerment,0,Pop,2008,2000,"['Lost Love', 'Bad Relationships', 'Empowerment']"
2009-01-17 00:00:00+00:00,Lady Gaga ft. Colby O'Donis,19.5,Just Dance,Electronic;Pop,241,Dbm,Dancing;Partying,0,Electronic,2009,2000,"['Dancing', 'Partying']"
2009-02-17 00:00:00+00:00,Kelly Clarkson,26.0,My Life Would Suck Without You,Rock;Pop,211,A,Getting Back Together,0,Rock,2009,2000,['Getting Back Together']
2009-02-21 00:00:00+00:00,"Eminem, Dr. Dre, & 50 Cent",36.333333333333336,Crack a Bottle,Hip Hop,297,Dbm,Lust/Sex;Partying,1,Hip Hop,2009,2000,"['Lust/Sex', 'Partying']"
2009-02-28 00:00:00+00:00,Flo Rida,29.0,Right Round,Electronic;Hip Hop,204,Am,Lust/Sex,1,Electronic,2009,2000,['Lust/Sex']
2009-04-11 00:00:00+00:00,Lady Gaga,23.0,Poker Face,Electronic;Pop,237,Abm,Lust/Sex,1,Electronic,2009,2000,['Lust/Sex']
2009-04-18 00:00:00+00:00,The Black Eyed Peas,34.0,Boom Boom Pow,Pop,252,Am,Dancing;Partying;Bragging,1,Pop,2009,2000,"['Dancing', 'Partying', 'Bragging']"
2009-07-11 00:00:00+00:00,The Black Eyed Peas,34.0,I Gotta Feeling,Electronic;Hip Hop;Pop,289,G,Partying,0,Electronic,2009,2000,['Partying']
2009-10-17 00:00:00+00:00,Jay Sean ft. Lil Wayne,27.5,Down,Electronic;Hip Hop;Pop,212,D,Lust/Sex,0,Electronic,2009,2000,['Lust/Sex']
2009-10-24 00:00:00+00:00,Britney Spears,27.0,3,Electronic;Pop,205,Fm,Lust/Sex,1,Electronic,2009,2000,['Lust/Sex']
2009-11-07 00:00:00+00:00,Owl City,23.0,Fireflies,Electronic;Pop,228,Eb,Insomnia,0,Electronic,2009,2000,['Insomnia']
2009-11-14 00:00:00+00:00,Jason Derulo,20.0,Whatcha Say,Hip Hop,221,B,Infidelity,0,Hip Hop,2009,2000,['Infidelity']
2009-11-28 00:00:00+00:00,Jay-Z & Alicia Keys,33.5,Empire State of Mind,Hip Hop,276,Gb,New York;Fame;Bragging,1,Hip Hop,2009,2000,"['New York', 'Fame', 'Bragging']"
2010-01-02 00:00:00+00:00,Kesha,22.0,Tik Tok,Electronic;Pop,299,F,Partying,0,Electronic,2010,2010,['Partying']
2010-03-06 00:00:00+00:00,The Black Eyed Peas,34.0,Imma Be,Electronic,257,Fm,Bragging,1,Electronic,2010,2010,['Bragging']
2010-03-20 00:00:00+00:00,Taio Cruz ft. Ludacris,30.0,Break Your Heart,Electronic;Hip Hop;Pop,186,Eb,Bad Relationships,0,Electronic,2010,2010,['Bad Relationships']
2010-03-27 00:00:00+00:00,Rihanna,22.0,Rude Boy,Electronic;Funk/Soul,222,Ebm,Lust/Sex,1,Electronic,2010,2010,['Lust/Sex']
2010-05-01 00:00:00+00:00,B.o.B. ft. Bruno Mars,22.5,Nothin' On You,Hip Hop;Funk/Soul,268,Bb,Faithfulness;Love,0,Hip Hop,2010,2010,"['Faithfulness', 'Love']"
2010-05-15 00:00:00+00:00,Usher ft. will.i.am,33.0,OMG,Electronic;Pop,269,Em,Lust/Sex,0,Electronic,2010,2010,['Lust/Sex']
2010-05-22 00:00:00+00:00,Eminem,37.0,Not Afraid,Hip Hop,248,Cm,Redemption,1,Hip Hop,2010,2010,['Redemption']
2010-06-19 00:00:00+00:00,Katy Perry ft. Snoop Dogg,31.5,California Gurls,Electronic;Hip Hop;Pop,236,F,Lust/Sex;Partying,1,Electronic,2010,2010,"['Lust/Sex', 'Partying']"
2010-07-31 00:00:00+00:00,Eminem ft. Rihanna,29.5,Love the Way You Lie,Hip Hop;Funk/Soul,263,Bb,Bad Relationships,1,Hip Hop,2010,2010,['Bad Relationships']
2010-09-18 00:00:00+00:00,Katy Perry,25.0,Teenage Dream,Electronic;Pop,227,Bb,Love,0,Electronic,2010,2010,['Love']
2010-10-02 00:00:00+00:00,Bruno Mars,24.0,Just the Way You Are,Electronic;Pop,220,F,Love;Appreciation,0,Electronic,2010,2010,"['Love', 'Appreciation']"
2010-11-13 00:00:00+00:00,Kesha,23.0,We R Who We R,Electronic;Pop,204,Ab,Partying;Self-Acceptance,1,Electronic,2010,2010,"['Partying', 'Self-Acceptance']"
2010-11-20 00:00:00+00:00,Rihanna ft. Drake,23.0,What's My Name?,Electronic;Hip Hop;Pop,263,A,Lust/Sex,1,Electronic,2010,2010,['Lust/Sex']
2010-12-04 00:00:00+00:00,Rihanna,22.0,Only Girl (In the World),Electronic;Pop,235,Gbm,Lust/Sex,0,Electronic,2010,2010,['Lust/Sex']
2010-12-11 00:00:00+00:00,P!nk,31.0,Raise Your Glass,Rock;Pop,202,G,Partying;Self-Acceptance,1,Rock,2010,2010,"['Partying', 'Self-Acceptance']"
2010-12-18 00:00:00+00:00,Katy Perry,26.0,Firework,Electronic,227,Ab,Self-Acceptance,0,Electronic,2010,2010,['Self-Acceptance']
2011-01-08 00:00:00+00:00,Bruno Mars,25.0,Grenade,Rock;Funk/Soul;Pop,223,Dm,Love;Lost Love;Infidelity,0,Rock,2011,2010,"['Love', 'Lost Love', 'Infidelity']"
2011-01-29 00:00:00+00:00,Britney Spears,29.0,Hold It Against Me,Electronic;Pop,228,Cm,Lust/Sex,0,Electronic,2011,2010,['Lust/Sex']
2011-02-19 00:00:00+00:00,Wiz Khalifa,23.0,Black and Yellow,Hip Hop,207,Dm,Bragging,1,Hip Hop,2011,2010,['Bragging']
2011-02-26 00:00:00+00:00,Lady Gaga,24.0,Born This Way,Electronic;Pop,260,B,Self-Acceptance,0,Electronic,2011,2010,['Self-Acceptance']
2011-04-09 00:00:00+00:00,Katy Perry ft. Kanye West,29.5,E.T.,Electronic;Pop,229,Fm,Lust/Sex,1,Electronic,2011,2010,['Lust/Sex']
2011-04-30 00:00:00+00:00,Rihanna ft. Britney Spears,26.0,S&M,Electronic;Hip Hop;Pop,257,Ebm,Lust/Sex;Violence,1,Electronic,2011,2010,"['Lust/Sex', 'Violence']"
2011-05-21 00:00:00+00:00,Adele,23.0,Rolling in the Deep,Funk/Soul;Pop,228,Cm,Lost Love,1,Funk/Soul,2011,2010,['Lost Love']
2011-07-08 00:00:00+00:00,"Pitbull ft. Ne-Yo, Afrojack, & Nayer",30.0,Give Me Everything,Electronic;Hip Hop,252,Eb,Partying;Bragging;Lust/Sex,0,Electronic,2011,2010,"['Partying', 'Bragging', 'Lust/Sex']"
2011-07-16 00:00:00+00:00,LMFAO ft. Lauren Bennett & GoonRock,29.5,Party Rock Anthem,Electronic,266,Fm,Partying,0,Electronic,2011,2010,['Partying']
2011-08-27 00:00:00+00:00,Katy Perry,26.0,Last Friday Night (T.G.I.F.),Electronic;Pop,230,Gb,Partying,1,Electronic,2011,2010,['Partying']
2011-09-10 00:00:00+00:00,Maroon 5 ft. Christina Aguilera,31.0,Moves Like Jagger,Electronic;Pop,201,Bm,Lust/Sex,1,Electronic,2011,2010,['Lust/Sex']
2011-09-17 00:00:00+00:00,Adele,23.0,Someone Like You,Funk/Soul;Pop,285,A,Lost Love,0,Funk/Soul,2011,2010,['Lost Love']
2011-11-12 00:00:00+00:00,Rihanna ft. Calvin Harris,25.0,We Found Love,Electronic,215,Dbm,Longing for Love,0,Electronic,2011,2010,['Longing for Love']
2012-01-07 00:00:00+00:00,LMFAO,30.5,Sexy and I Know It,Electronic;Hip Hop,199,Gm,Bragging;Badassery,0,Electronic,2012,2010,"['Bragging', 'Badassery']"
2012-02-04 00:00:00+00:00,Adele,23.0,Set Fire to the Rain,Funk/Soul;Pop,242,Dm,Lost Love,0,Funk/Soul,2012,2010,['Lost Love']
2012-02-18 00:00:00+00:00,Kelly Clarkson,29.0,Stronger (What Doesn't Kill You),Electronic;Rock;Pop,221,Am,Empowerment;Lost Love,0,Electronic,2012,2010,"['Empowerment', 'Lost Love']"
2012-03-03 00:00:00+00:00,Katy Perry,27.0,Part of Me,Electronic;Pop,216,F,Empowerment;Lost Love,0,Electronic,2012,2010,"['Empowerment', 'Lost Love']"
2012-03-17 00:00:00+00:00,fun. ft. Janelle Monáe,30.0,We Are Young,Rock,250,F,Friendship;Love;Sadness,0,Rock,2012,2010,"['Friendship', 'Love', 'Sadness']"
2012-04-28 00:00:00+00:00,Gotye ft. Kimbra,31.0,Somebody That I Used to Know,Electronic;Pop,244,Dm,Lost Love,0,Electronic,2012,2010,['Lost Love']
2012-06-23 00:00:00+00:00,Carly Rae Jepsen,31.0,Call Me Maybe,Pop,193,G,Longing for Love,0,Pop,2012,2010,['Longing for Love']
2012-08-25 00:00:00+00:00,Flo Rida,32.0,Whistle,Hip Hop;Pop,224,C,Lust/Sex,1,Hip Hop,2012,2010,['Lust/Sex']
2012-09-01 00:00:00+00:00,Taylor Swift,22.0,We Are Never Ever Getting Back Together,Rock;Pop,191,G,Bad Relationships;Lost Love,0,Rock,2012,2010,"['Bad Relationships', 'Lost Love']"
2012-09-29 00:00:00+00:00,Maroon 5,33.0,One More Night,Rock;Funk/Soul;Pop,209,Fm,Lust/Sex;Bad Relationships,1,Rock,2012,2010,"['Lust/Sex', 'Bad Relationships']"
2012-12-01 00:00:00+00:00,Rihanna,24.0,Diamonds,Electronic;Pop,225,Bm,Love,0,Electronic,2012,2010,['Love']
2012-12-22 00:00:00+00:00,Bruno Mars,27.0,Locked Out of Heaven,Electronic;Funk/Soul;Pop,233,F,Bad Relationships,1,Electronic,2012,2010,['Bad Relationships']
2013-02-02 00:00:00+00:00,Macklemore & Ryan Lewis ft. Wanz,29.0,Thrift Shop,Hip Hop,235,Abm,Thrift Shopping;Bragging,1,Hip Hop,2013,2010,"['Thrift Shopping', 'Bragging']"
2013-04-20 00:00:00+00:00,Bruno Mars,27.0,When I Was Your Man,Pop,213,C,Lost Love,0,Pop,2013,2010,['Lost Love']
2013-04-27 00:00:00+00:00,P!nk ft. Nate Ruess,32.0,Just Give Me a Reason,Rock;Pop,242,G,Lost Love,0,Rock,2013,2010,['Lost Love']
2013-05-18 00:00:00+00:00,Macklemore & Ryan Lewis ft. Ray Dalton,29.0,Can't Hold Us,Hip Hop,258,G,Bragging;Partying,1,Hip Hop,2013,2010,"['Bragging', 'Partying']"
2013-06-22 00:00:00+00:00,Robin Thicke ft. T.I. & Pharrell Williiams,36.0,Blurred Lines,Hip Hop;Funk/Soul,263,G,Lust/Sex,1,Hip Hop,2013,2010,['Lust/Sex']
2013-09-14 00:00:00+00:00,Katy Perry,28.0,Roar,Pop,223,Bb,Empowerment;Hope,0,Pop,2013,2010,"['Empowerment', 'Hope']"
2013-09-28 00:00:00+00:00,Miley Cyrus,20.0,Wrecking Ball,Pop,221,Dm,Lost Love,0,Pop,2013,2010,['Lost Love']
2013-10-12 00:00:00+00:00,Lorde,16.0,Royals,Rock;Pop,190,D,Materialism;Escape,0,Rock,2013,2010,"['Materialism', 'Escape']"
2013-12-21 00:00:00+00:00,Eminem ft. Rihanna,33.0,The Monster,Hip Hop;Pop,250,Dbm,Empowerment;Doubt;Paranoia,1,Hip Hop,2013,2010,"['Empowerment', 'Doubt', 'Paranoia']"
2014-01-18 00:00:00+00:00,Pitbull ft. Kesha,29.0,Timber,Electronic;Hip Hop,204,B,Partying,1,Electronic,2014,2010,['Partying']
2014-02-08 00:00:00+00:00,Katy Perry ft. Juicy J,33.5,Dark Horse,Electronic;Pop,215,Bbm,Lust/Sex;Longing for Love,1,Electronic,2014,2010,"['Lust/Sex', 'Longing for Love']"
