date,artist,front_person_age,song,length_sec,key,lyrical_topic,explicit,genre,year,decade,bpm
2007-05-26 00:00:00+00:00,T-Pain ft. Yung Joc,24,Buy U a Drank (Shawty Snappin'),227,Db,Lust/Sex,1,Hip Hop,2007,2000,80.0
2007-06-09 00:00:00+00:00,Rihanna ft. Jay-Z,28,Umbrella,275,Db,Love,0,Electronic,2007,2000,174.0
2007-07-28 00:00:00+00:00,Plain White-T's,28,Hey There Delilah,232,D,Longing for Love,0,Rock,2007,2000,104.0
2007-08-11 00:00:00+00:00,Sean Kingston,17,Beautiful Girls,225,A,Longing for Love;Bad Relationships,1,Hip Hop,2007,2000,130.0
2007-09-08 00:00:00+00:00,Fergie,32,Big Girls Don't Cry,268,G,Lost Love,0,Pop,2007,2000,113.0
2007-09-15 00:00:00+00:00,Soulja Boy Tell 'Em,17,Crank That (Soulja Boy),221,Cm,Dancing;Lust/Sex,1,Hip Hop,2007,2000,140.0
2007-09-29 00:00:00+00:00,Kanye West,30,Stronger,311,Ebm,Bragging;Lust/Sex,1,Electronic,2007,2000,104.0
2007-11-10 00:00:00+00:00,Chris Brown ft. T-Pain,20,Kiss Kiss,250,Ebm,Lust/Sex,1,Hip Hop,2007,2000,140.0
2007-12-01 00:00:00+00:00,Alicia Keys,26,No One,253,E,Longing for Love;Love,0,Funk/Soul,2007,2000,90.0
2008-01-05 00:00:00+00:00,Flo Rida ft. T-Pain,25,Low,231,Ebm,Lust/Sex,0,Hip Hop,2008,2000,128.0
2008-03-15 00:00:00+00:00,Usher ft. Young Jeezy,29,Love in This Club,259,C,Lust/Sex,1,Hip Hop,2008,2000,140.0
2008-04-05 00:00:00+00:00,Leona Lewis,23,Bleeding Love,261,F,Lost Love,0,Electronic,2008,2000,104.0
2008-04-12 00:00:00+00:00,Mariah Carey,39,Touch My Body,204,D,Lust/Sex,1,Electronic,2008,2000,79.0
2008-05-03 00:00:00+00:00,Lil Wayne ft. Static Major,29,Lollipop,299,Dm,Lust/Sex,1,Hip Hop,2008,2000,148.0
2008-05-24 00:00:00+00:00,Rihanna,20,Take a Bow,229,E,Infidelity,0,Electronic,2008,2000,82.0
2008-06-28 00:00:00+00:00,Coldplay,31,Viva La Vida,242,Ab,Better Times;Sin;Endings/Goodbyes,0,Rock,2008,2000,138.0
2008-07-05 00:00:00+00:00,Katy Perry,23,I Kissed a Girl,179,Am,Forbidden Love;Lust/Sex,1,Rock,2008,2000,130.0
2008-08-23 00:00:00+00:00,Rihanna,20,Disturbia,238,Bm,Paranoia;Reslessness;Superstition,1,Hip Hop,2008,2000,125.0
2008-09-06 00:00:00+00:00,T.I.,27,Whatever You Like,249,F,Lust/Sex;Materialism,1,Hip Hop,2008,2000,150.0
2008-09-27 00:00:00+00:00,P!nk,29,So What,215,Gbm,Lost Love;Empowerment,1,Rock,2008,2000,126.0
2008-10-18 00:00:00+00:00,T.I. ft. Rihanna,24,Live Your Life,338,Bm,Empowerment,1,Hip Hop,2008,2000,160.0
2008-10-25 00:00:00+00:00,Britney Spears,26,Womanizer,224,Dbm,Bad Relationships;Infidelity;Empowerment,0,Electronic,2008,2000,139.0
2008-12-13 00:00:00+00:00,Beyoncé,27,Single Ladies (Put a Ring on It),193,E,Lost Love;Bad Relationships;Empowerment,0,Pop,2008,2000,97.0
2009-01-17 00:00:00+00:00,Lady Gaga ft. Colby O'Donis,19,Just Dance,241,Dbm,Dancing;Partying,0,Electronic,2009,2000,119.0
2009-02-17 00:00:00+00:00,Kelly Clarkson,26,My Life Would Suck Without You,211,A,Getting Back Together,0,Rock,2009,2000,145.0
2009-02-21 00:00:00+00:00,"Eminem, Dr. Dre, & 50 Cent",36,Crack a Bottle,297,Dbm,Lust/Sex;Partying,1,Hip Hop,2009,2000,170.0
2009-02-28 00:00:00+00:00,Flo Rida,29,Right Round,204,Am,Lust/Sex,1,Electronic,2009,2000,125.0
2009-04-11 00:00:00+00:00,Lady Gaga,23,Poker Face,237,Abm,Lust/Sex,1,Electronic,2009,2000,119.0
2009-04-18 00:00:00+00:00,The Black Eyed Peas,34,Boom Boom Pow,252,Am,Dancing;Partying;Bragging,1,Pop,2009,2000,130.0
2009-07-11 00:00:00+00:00,The Black Eyed Peas,34,I Gotta Feeling,289,G,Partying,0,Electronic,2009,2000,128.0
2009-10-17 00:00:00+00:00,Jay Sean ft. Lil Wayne,27,Down,212,D,Lust/Sex,0,Electronic,2009,2000,132.0
2009-10-24 00:00:00+00:00,Britney Spears,27,3,205,Fm,Lust/Sex,1,Electronic,2009,2000,135.0
2009-11-07 00:00:00+00:00,Owl City,23,Fireflies,228,Eb,Insomnia,0,Electronic,2009,2000,90.0
2009-11-14 00:00:00+00:00,Jason Derulo,20,Whatcha Say,221,B,Infidelity,0,Hip Hop,2009,2000,144.0
2009-11-28 00:00:00+00:00,Jay-Z & Alicia Keys,33,Empire State of Mind,276,Gb,New York;Fame;Bragging,1,Hip Hop,2009,2000,174.0
2010-01-02 00:00:00+00:00,Kesha,22,Tik Tok,299,F,Partying,0,Electronic,2010,2010,120.0
2010-03-06 00:00:00+00:00,The Black Eyed Peas,34,Imma Be,257,Fm,Bragging,1,Electronic,2010,2010,92.0
2010-03-20 00:00:00+00:00,Taio Cruz ft. Ludacris,30,Break Your Heart,186,Eb,Bad Relationships,0,Electronic,2010,2010,122.0
2010-03-27 00:00:00+00:00,Rihanna,22,Rude Boy,222,Ebm,Lust/Sex,1,Electronic,2010,2010,174.0
2010-05-01 00:00:00+00:00,B.o.B. ft. Bruno Mars,22,Nothin' On You,268,Bb,Faithfulness;Love,0,Hip Hop,2010,2010,104.0
2010-05-15 00:00:00+00:00,Usher ft. will.i.am,33,OMG,269,Em,Lust/Sex,0,Electronic,2010,2010,130.0
2010-05-22 00:00:00+00:00,Eminem,37,Not Afraid,248,Cm,Redemption,1,Hip Hop,2010,2010,115.0
2010-06-19 00:00:00+00:00,Katy Perry ft. Snoop Dogg,31,California Gurls,236,F,Lust/Sex;Partying,1,Electronic,2010,2010,125.0
2010-07-31 00:00:00+00:00,Eminem ft. Rihanna,29,Love the Way You Lie,263,Bb,Bad Relationships,1,Hip Hop,2010,2010,87.0
2010-09-18 00:00:00+00:00,Katy Perry,25,Teenage Dream,227,Bb,Love,0,Electronic,2010,2010,120.0
2010-10-02 00:00:00+00:00,Bruno Mars,24,Just the Way You Are,220,F,Love;Appreciation,0,Electronic,2010,2010,109.0
2010-11-13 00:00:00+00:00,Kesha,23,We R Who We R,204,Ab,Partying;Self-Acceptance,1,Electronic,2010,2010,120.0
2010-11-20 00:00:00+00:00,Rihanna ft. Drake,23,What's My Name?,263,A,Lust/Sex,1,Electronic,2010,2010,100.0
2010-12-04 00:00:00+00:00,Rihanna,22,Only Girl (In the World),235,Gbm,Lust/Sex,0,Electronic,2010,2010,126.0
2010-12-11 00:00:00+00:00,P!nk,31,Raise Your Glass,202,G,Partying;Self-Acceptance,1,Rock,2010,2010,122.0
2010-12-18 00:00:00+00:00,Katy Perry,26,Firework,227,Ab,Self-Acceptance,0,Electronic,2010,2010,124.0
2011-01-08 00:00:00+00:00,Bruno Mars,25,Grenade,223,Dm,Love;Lost Love;Infidelity,0,Rock,2011,2010,110.0
2011-01-29 00:00:00+00:00,Britney Spears,29,Hold It Against Me,228,Cm,Lust/Sex,0,Electronic,2011,2010,133.0
2011-02-19 00:00:00+00:00,Wiz Khalifa,23,Black and Yellow,207,Dm,Bragging,1,Hip Hop,2011,2010,164.0
2011-02-26 00:00:00+00:00,Lady Gaga,24,Born This Way,260,B,Self-Acceptance,0,Electronic,2011,2010,124.0
2011-04-09 00:00:00+00:00,Katy Perry ft. Kanye West,29,E.T.,229,Fm,Lust/Sex,1,Electronic,2011,2010,152.0
2011-04-30 00:00:00+00:00,Rihanna ft. Britney Spears,26,S&M,257,Ebm,Lust/Sex;Violence,1,Electronic,2011,2010,128.0
2011-05-21 00:00:00+00:00,Adele,23,Rolling in the Deep,228,Cm,Lost Love,1,Funk/Soul,2011,2010,105.0
2011-07-08 00:00:00+00:00,"Pitbull ft. Ne-Yo, Afrojack, & Nayer",30,Give Me Everything,252,Eb,Partying;Bragging;Lust/Sex,0,Electronic,2011,2010,129.0
2011-07-16 00:00:00+00:00,LMFAO ft. Lauren Bennett & GoonRock,29,Party Rock Anthem,266,Fm,Partying,0,Electronic,2011,2010,130.0
2011-08-27 00:00:00+00:00,Katy Perry,26,Last Friday Night (T.G.I.F.),230,Gb,Partying,1,Electronic,2011,2010,126.0
2011-09-10 00:00:00+00:00,Maroon 5 ft. Christina Aguilera,31,Moves Like Jagger,201,Bm,Lust/Sex,1,Electronic,2011,2010,128.0
2011-09-17 00:00:00+00:00,Adele,23,Someone Like You,285,A,Lost Love,0,Funk/Soul,2011,2010,135.0
2011-11-12 00:00:00+00:00,Rihanna ft. Calvin Harris,25,We Found Love,215,Dbm,Longing for Love,0,Electronic,2011,2010,128.0
2012-01-07 00:00:00+00:00,LMFAO,30,Sexy and I Know It,199,Gm,Bragging;Badassery,0,Electronic,2012,2010,130.0
2012-02-04 00:00:00+00:00,Adele,23,Set Fire to the Rain,242,Dm,Lost Love,0,Funk/Soul,2012,2010,108.0
2012-02-18 00:00:00+00:00,Kelly Clarkson,29,Stronger (What Doesn't Kill You),221,Am,Empowerment;Lost Love,0,Electronic,2012,2010,116.0
2012-03-03 00:00:00+00:00,Katy Perry,27,Part of Me,216,F,Empowerment;Lost Love,0,Electronic,2012,2010,130.0
2012-03-17 00:00:00+00:00,fun. ft. Janelle Monáe,30,We Are Young,250,F,Friendship;Love;Sadness,0,Rock,2012,2010,92.0
2012-04-28 00:00:00+00:00,Gotye ft. Kimbra,31,Somebody That I Used to Know,244,Dm,Lost Love,0,Electronic,2012,2010,129.0
2012-06-23 00:00:00+00:00,Carly Rae Jepsen,31,Call Me Maybe,193,G,Longing for Love,0,Pop,2012,2010,120.0
2012-08-25 00:00:00+00:00,Flo Rida,32,Whistle,224,C,Lust/Sex,1,Hip Hop,2012,2010,104.0
2012-09-01 00:00:00+00:00,Taylor Swift,22,We Are Never Ever Getting Back Together,191,G,Bad Relationships;Lost Love,0,Rock,2012,2010,86.0
2012-09-29 00:00:00+00:00,Maroon 5,33,One More Night,209,Fm,Lust/Sex;Bad Relationships,1,Rock,2012,2010,93.0
2012-12-01 00:00:00+00:00,Rihanna,24,Diamonds,225,Bm,Love,0,Electronic,2012,2010,92.0
2012-12-22 00:00:00+00:00,Bruno Mars,27,Locked Out of Heaven,233,F,Bad Relationships,1,Electronic,2012,2010,144.0
2013-02-02 00:00:00+00:00,Macklemore & Ryan Lewis ft. Wanz,29,Thrift Shop,235,Abm,Thrift Shopping;Bragging,1,Hip Hop,2013,2010,95.0
2013-04-20 00:00:00+00:00,Bruno Mars,27,When I Was Your Man,213,C,Lost Love,0,Pop,2013,2010,73.0
2013-04-27 00:00:00+00:00,P!nk ft. Nate Ruess,32,Just Give Me a Reason,242,G,Lost Love,0,Rock,2013,2010,95.0
2013-05-18 00:00:00+00:00,Macklemore & Ryan Lewis ft. Ray Dalton,29,Can't Hold Us,258,G,Bragging;Partying,1,Hip Hop,2013,2010,146.0
2013-06-22 00:00:00+00:00,Robin Thicke ft. T.I. & Pharrell Williiams,36,Blurred Lines,263,G,Lust/Sex,1,Hip Hop,2013,2010,120.0
2013-09-14 00:00:00+00:00,Katy Perry,28,Roar,223,Bb,Empowerment;Hope,0,Pop,2013,2010,90.0
2013-09-28 00:00:00+00:00,Miley Cyrus,20,Wrecking Ball,221,Dm,Lost Love,0,Pop,2013,2010,120.0
2013-10-12 00:00:00+00:00,Lorde,16,Royals,190,D,Materialism;Escape,0,Rock,2013,2010,85.0
2013-12-21 00:00:00+00:00,Eminem ft. Rihanna,33,The Monster,250,Dbm,Empowerment;Doubt;Paranoia,1,Hip Hop,2013,2010,110.0
2014-01-18 00:00:00+00:00,Pitbull ft. Kesha,29,Timber,204,B,Partying,1,Electronic,2014,2010,130.0
2014-02-08 00:00:00+00:00,Katy Perry ft. Juicy J,33,Dark Horse,215,Bbm,Lust/Sex;Longing for Love,1,Electronic,2014,2010,132.0
2014-03-08 00:00:00+00:00,Pharrell Williams,40,Happy,232,Fm,Happiness,0,Funk/Soul,2014,2010,160.0
2014-05-17 00:00:00+00:00,John Legend,35,All of Me,269,Ab,Love,0,Funk/Soul,2014,2010,120.0
2014-06-07 00:00:00+00:00,Iggy Azalea ft. Charli XCX,22,Fancy,199,Ebm,Partying;Materialism,1,Electronic,2014,2010,95.0
2014-07-26 00:00:00+00:00,MAGIC!,33,Rude,224,Db,Marriage,0,Reggae,2014,2010,144.0
2014-09-06 00:00:00+00:00,Taylor Swift,24,Shake It Off,209,G,Lost Love;Resilience,0,Pop,2014,2010,160.0
2014-09-20 00:00:00+00:00,Meghan Trainor,20,All About that Bass,187,A,Empowerment,0,Reggae,2014,2010,134.0
2014-11-29 00:00:00+00:00,Taylor Swift,24,Blank Space,231,F,Lost Love;Bad Relationships,0,Electronic,2014,2010,96.0
2015-01-17 00:00:00+00:00,Mark Ronson ft. Bruno Mars,34,Uptown Funk,269,F,Bragging;Badassery;Dancing;Partying,1,Hip Hop,2015,2010,115.0
2015-04-25 00:00:00+00:00,Wiz Khalifa ft. Charlie Puth,25,See You Again,229,Bb,Death,0,Hip Hop,2015,2010,80.0
2015-06-06 00:00:00+00:00,Taylor Swift ft. Kendrick Lamar,26,Bad Blood,200,Em,Bad Relationships;Lost Love,0,Hip Hop,2015,2010,170.0
2015-07-25 00:00:00+00:00,OMI,28,Cheerleader,180,E,Love;Lust/Sex,0,Electronic,2015,2010,118.0
2015-08-22 00:00:00+00:00,The Weeknd,25,Can't Feel My Face,213,Am,Partying;Bad Behavior,0,Hip Hop,2015,2010,108.0
2015-09-19 00:00:00+00:00,Justin Bieber,21,What Do You Mean?,205,Ab,Bad Relationships,0,Electronic,2015,2010,125.0
2015-10-03 00:00:00+00:00,The Weeknd,25,The Hills,242,Cm,Infidelity;Lust/Sex;Addiction,1,Hip Hop,2015,2010,113.0
2015-11-14 00:00:00+00:00,Adele,27,Hello,295,Fm,Lost Love,0,Pop,2015,2010,79.0
2016-01-23 00:00:00+00:00,Justin Bieber,21,Sorry,200,Cm,Getting Back Together;Longing for Love,0,Electronic,2016,2010,100.0
2016-02-13 00:00:00+00:00,Justin Bieber,21,Love Yourself,233,E,Bad Relationships,0,Pop,2016,2010,100.0
2016-02-20 00:00:00+00:00,Zayn,23,PILLOWTALK,202,B,Bad Relationships;Lust/Sex,1,Pop,2016,2010,125.0
2016-03-05 00:00:00+00:00,Rihanna ft. Drake,28,Work,219,B,Lost Love,1,Pop,2016,2010,92.0
2016-05-07 00:00:00+00:00,Desiigner,19,Panda,247,Bbm,Bragging;Badassery;Driving,1,Hip Hop,2016,2010,145.0
2016-05-21 00:00:00+00:00,Drake ft. Wizkid & Kyla,43,One Dance,173,Bbm,Dancing;Lust/Sex,0,Hip Hop,2016,2010,104.0
2016-05-28 00:00:00+00:00,Justin Timberlake,35,CAN'T STOP THE FEELING!,237,C,Dancing,0,Pop,2016,2010,113.0
2016-08-06 00:00:00+00:00,Sia ft. Sean Paul,41,Cheap Thrills,224,Gbm,Partying,0,Reggae,2016,2010,90.0
2016-09-03 00:00:00+00:00,The Chainsmokers ft. Halsey,23,Closer,244,Ab,Love;Growing Up,0,Electronic,2016,2010,95.0
2016-11-26 00:00:00+00:00,Rae Sremmurd ft. Gucci Mane,28,Black Beatles,291,Em,Partying;Lust/Sex;Bragging,1,Hip Hop,2016,2010,146.0
2017-01-07 00:00:00+00:00,The Weeknd ft. Daft Punk,26,Starboy,230,Em,Partying;Materialism,1,Funk/Soul,2017,2010,93.0
2017-01-21 00:00:00+00:00,Migos ft. Lil Uzi Vert,22,Bad and Boujee,343,Bbm,Bragging;Badassery;Partying,1,Hip Hop,2017,2010,127.0
2017-01-28 00:00:00+00:00,Ed Sheeran,25,Shape of You,233,Dbm,Lust/Sex,0,Electronic,2017,2010,96.0
2017-05-06 00:00:00+00:00,Kendrick Lamar,29,HUMBLE.,177,Abm,Redemption;Respect;Restraint;Bragging,1,Hip Hop,2017,2010,150.0
2017-05-13 00:00:00+00:00,Bruno Mars,31,That's What I Like,206,Db,Lust/Sex;Materialism,1,Funk/Soul,2017,2010,134.0
2017-05-20 00:00:00+00:00,"DJ Khaled ft. Justin Bieber, Quavo, Chance the Rapper, & Lil Wayne",32,I'm the One,288,G,Lust/Sex,1,Hip Hop,2017,2010,81.0
2017-05-27 00:00:00+00:00,Luis Fonsi & Daddy Yankee ft. Justin Bieber,34,Despacito,228,D,Lust/Sex,0,Electronic,2017,2010,89.0
2017-09-16 00:00:00+00:00,Taylor Swift,27,Look What You Made Me Do,211,Am,Resilience;Empowerment,0,Electronic,2017,2010,128.0
2017-10-07 00:00:00+00:00,Cardi B,24,Bodak Yellow,223,Bm,Bragging;Materialism;Badassery,1,Hip Hop,2017,2010,125.0
2017-10-28 00:00:00+00:00,Post Malone ft. 21 Savage,23,rockstar,218,Gm,Partying;Bad Behavior;Bragging;Materialism;Lust/Sex,1,Hip Hop,2017,2010,160.0
2017-12-23 00:00:00+00:00,Ed Sheeran & Beyoncé,31,Perfect,269,Ab,Love,0,Pop,2017,2010,95.0
2018-01-27 00:00:00+00:00,Camila Cabello ft. Young Thug,23,Havana,217,Gm,Lust/Sex,0,Electronic,2018,2010,105.0
2018-02-03 00:00:00+00:00,Drake,31,God's Plan,198,G,Faithfulness;Empowerment;Fame,1,Hip Hop,2018,2010,77.0
2018-04-21 00:00:00+00:00,Drake,31,Nice For What,210,Ab,Partying;Lost Love;Lust/Sex,1,Hip Hop,2018,2010,93.0
2018-05-19 00:00:00+00:00,Childish Gambino,34,This is America,225,F,Violence,0,Hip Hop,2018,2010,120.0
2018-06-16 00:00:00+00:00,Post Malone ft. Ty Dolla $ign,29,Psycho,221,Eb,Bragging;Partying,1,Hip Hop,2018,2010,140.0
2018-06-30 00:00:00+00:00,XXXTENTACION,20,SAD!,166,Eb,Lost Love,1,Hip Hop,2018,2010,75.0
2018-07-07 00:00:00+00:00,"Cardi B, Bad Bunny, & J Balvin",27,I Like It,253,Fm,Materialism;Bragging,1,Hip Hop,2018,2010,136.0
2018-07-21 00:00:00+00:00,Drake,31,In My Feelings,217,Fm,Longing for Love,1,Hip Hop,2018,2010,91.0
2018-09-29 00:00:00+00:00,Maroon 5 ft. Cardi B,39,Girls Like You,235,C,Longing for Love;Getting Back Together,1,Pop,2018,2010,125.0
2018-11-17 00:00:00+00:00,Ariana Grande,25,"thank u, next",207,Db,Lost Love,1,Hip Hop,2018,2010,107.0
2018-12-08 00:00:00+00:00,Travis Scott,27,SICKO MODE,312,Multiple Keys,Lust/Sex;Partying;Materialism,1,Hip Hop,2018,2010,155.0
2019-01-12 00:00:00+00:00,Halsey,24,Without Me,201,Gb,Lost Love;Bad Relationships,1,Pop,2019,2010,136.0
2019-01-19 00:00:00+00:00,Post Malone & Swae Lee,24,Sunflower,158,D,Lost Love,1,Hip Hop,2019,2010,90.0
2019-02-02 00:00:00+00:00,Ariana Grande,25,7 rings,178,Dbm,Lost Love;Empowerment;Materialism,1,Funk/Soul,2019,2010,140.0
2019-03-09 00:00:00+00:00,Lady Gaga & Bradley Cooper,38,Shallow,217,G,Doubt;Escape;Restlessness,0,Folk,2019,2010,96.0
2019-03-16 00:00:00+00:00,Jonas Brothers,28,Sucker,181,Dbm,Lust/Sex,0,Rock,2019,2010,138.0
2019-04-13 00:00:00+00:00,Lil Nas X ft. Billy Ray Cyrus,38,Old Town Road,157,Abm,Lust/Sex;Bragging;Materialism,0,Hip Hop,2019,2010,136.0
2019-08-24 00:00:00+00:00,Billie Eilish,17,bad guy,194,Gm,Badassery;Lust/Sex;Forbidden Love,1,Pop,2019,2010,135.0
2019-08-31 00:00:00+00:00,Shawn Mendes & Camila Cabello,21,Señorita,190,Am,Lust/Sex,0,Pop,2019,2010,117.0
2019-09-07 00:00:00+00:00,Lizzo,31,Truth Hurts,173,Am,Lost Love;Empowerment;Bad Relationship,1,Funk/Soul,2019,2010,158.0
2019-10-19 00:00:00+00:00,Travis Scott,28,HIGHEST IN THE ROOM,175,Dm,Partying;Lust/Sex,1,Hip Hop,2019,2010,76.0
2019-11-02 00:00:00+00:00,Lewis Capaldi,23,Someone You Loved,182,Db,Lost Love,0,Rock,2019,2010,110.0
2019-11-09 00:00:00+00:00,Selena Gomez,27,Lose You to Love Me,206,E,Lost Love,0,Pop,2019,2010,103.0
2019-11-30 00:00:00+00:00,Post Malone,24,Circles,215,C,Lost Love;Bad Relationships,1,Rock,2019,2010,120.0
2019-12-14 00:00:00+00:00,The Weeknd,29,Heartless,198,Bbm,Lust/Sex;Addicition,1,Pop,2019,2010,170.0
2019-12-21 00:00:00+00:00,Mariah Carey,50,All I Want for Christmas is You,241,G,Longing for Love;Christmas,0,Funk/Soul,2019,2010,150.0
2020-01-18 00:00:00+00:00,Roddy Ricch,21,The Box,196,Bbm,Bragging;Violence;Lust/Sex,1,Other,2020,2020,117.0
2020-04-04 00:00:00+00:00,The Weeknd,30,Blinding Lights,200,Cm,Longing for Love,0,Electronic,2020,2020,171.0
2020-04-18 00:00:00+00:00,Drake,33,Toosie Slide,247,Abm,Dancing,1,Hip Hop,2020,2020,82.0
2020-05-09 00:00:00+00:00,Travis Scott & Kid Cudi,32,THE SCOTTS,165,Cm,Bragging;Badassery,1,Hip Hop,2020,2020,130.0
2020-05-16 00:00:00+00:00,Doja Cat ft. Nicki Minaj,27,Say So,206,D,Lust/Sex,1,Hip Hop,2020,2020,111.0
2020-05-23 00:00:00+00:00,Ariana Grande & Justin Bieber,26,Stuck With U,228,Ab,Love,0,Pop,2020,2020,89.0
2020-05-30 00:00:00+00:00,Megan Thee Stallion ft. Beyoncé,31,Savage,242,Bbm,Bragging;Badassery,1,Hip Hop,2020,2020,84.0
2020-06-06 00:00:00+00:00,Lady Gaga & Ariana Grande,30,Rain on Me,182,E,Empowerment;Hope,0,Electronic,2020,2020,123.0
2020-06-13 00:00:00+00:00,DaBaby ft. Roddy Ricch,24,ROCKSTAR,181,Abm,Death;Violence;Bragging;Murder,1,Other,2020,2020,90.0
2020-06-27 00:00:00+00:00,6ix9ine & Nicki Minaj,30,TROLLZ,202,Dbm,Violence;Bragging,1,Hip Hop,2020,2020,90.0
2020-08-08 00:00:00+00:00,Taylor Swift,30,cardigan,239,Eb,Lost Love,0,Pop,2020,2020,130.0
2020-08-15 00:00:00+00:00,Harry Styles,26,Watermelon Sugar,176,C,Lust/Sex,0,Rock,2020,2020,95.0
2020-08-22 00:00:00+00:00,Cardi B ft. Megan Thee Stallion,26,WAP,187,Bm,Lust/Sex,1,Hip Hop,2020,2020,133.0
2020-09-05 00:00:00+00:00,BTS,25,Dynamite,199,E,Partying;Dancing,0,Pop,2020,2020,114.0
2020-10-10 00:00:00+00:00,Travis Scott ft. Young Thug & M.I.A.,34,FRANCHISE,202,Bbm,Bragging;Badassery;Partying,1,Hip Hop,2020,2020,155.0
2020-10-17 00:00:00+00:00,"Jawsh 685, Jason Derulo, & BTS",26,Savage Love (Laxed - Siren Beat),185,Eb,Lost Love,1,Reggae,2020,2020,150.0
2020-10-24 00:00:00+00:00,24kGoldn ft. iann dior,20,Mood,140,Gm,Bad Relationships,1,Hip Hop,2020,2020,91.0
2020-11-07 00:00:00+00:00,Ariana Grande,27,positions,172,Dm,Lust/Sex;Love,1,Pop,2020,2020,144.0
2020-12-05 00:00:00+00:00,BTS,25,Life Goes On,207,Ab,Hope,0,Pop,2020,2020,81.0
2020-12-26 00:00:00+00:00,Taylor Swift,31,willow,214,G,Longing for Love;Bad Relationships,0,Pop,2020,2020,81.0
2021-01-23 00:00:00+00:00,Olivia Rodrigo,17,drivers license,242,Bb,Lost Love,1,Pop,2021,2020,144.0
2021-03-20 00:00:00+00:00,Drake,34,What's Next,178,Em,Bragging,1,Hip Hop,2021,2020,130.0
2021-03-27 00:00:00+00:00,Cardi B,28,Up,156,Em,Lust/Sex;Bragging,1,Hip Hop,2021,2020,166.0
2021-04-03 00:00:00+00:00,Justin Bieber ft. Daniel Caeser & Giveon,27,Peaches,198,C,Longing for Love;Love,1,Pop,2021,2020,90.0
2021-04-10 00:00:00+00:00,Lil Nas X,22,MONTERO (Call Me By Your Name),137,Abm,Lust/Sex,1,Hip Hop,2021,2020,89.0
2021-04-17 00:00:00+00:00,Silk Sonic,35,Leave the Door Open,242,Multiple Keys,Lust/Sex,0,Funk/Soul,2021,2020,148.0
2021-04-24 00:00:00+00:00,Polo G,21,RAPSTAR,165,Bbm,Bragging;Fame;Life,1,Hip Hop,2021,2020,81.0
2021-05-08 00:00:00+00:00,The Weeknd & Ariana Grande,29,Save Your Tears,191,C,Getting Back Together;Longing for Love,0,Pop,2021,2020,118.0
2021-05-29 00:00:00+00:00,Olivia Rodrigo,18,good 4 u,178,A,Lost Love;Bad Relationships,1,Rock,2021,2020,167.0
2021-06-05 00:00:00+00:00,BTS,26,Butter,164,Ab,Lust/Sex;Partying;Bragging,0,Pop,2021,2020,110.0
2021-07-24 00:00:00+00:00,BTS,26,Permission to Dance,187,E,Dancing,0,Electronic,2021,2020,125.0
2021-08-14 00:00:00+00:00,The Kid Laroi & Justin Bieber,22,STAY,141,Bbm,Lost Love,1,Hip Hop,2021,2020,170.0
2021-09-18 00:00:00+00:00,Drake ft. Future & Young Thug,34,Way 2 Sexy,257,Em,Lust/Sex;Bragging,1,Pop,2021,2020,136.0
2021-10-09 00:00:00+00:00,Coldplay & BTS,28,My Universe,228,E,Love,0,Electronic,2021,2020,105.0
2021-10-23 00:00:00+00:00,Lil Nas X & Jack Harlow,25,INDUSTRY BABY,212,Ebm,Bragging,1,Hip Hop,2021,2020,150.0
2021-10-30 00:00:00+00:00,Adele,33,Easy on Me,224,F,Lost Love;Lost Innocence;Endings/Goodbyes,0,Pop,2021,2020,142.0
2021-11-27 00:00:00+00:00,Taylor Swift,31,All Too Well (10 Minute Version),613,C,Lost Love;Endings/Goodbyes,1,Folk,2021,2020,93.0
2022-02-05 00:00:00+00:00,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, and the Encanto cast",39,We Don't Talk About Bruno,216,Cm,Magic;Rain,0,Stage & Screen,2022,2020,206.0
2022-03-12 00:00:00+00:00,Glass Animals,32,Heat Waves,238,B,Lost Love,0,Electronic,2022,2020,81.0
2022-04-16 00:00:00+00:00,Harry Styles,28,As It Was,167,Gbm,Forbidden Love,0,Rock,2022,2020,174.0
2022-04-23 00:00:00+00:00,Jack Harlow,24,First Class,173,Gm,Bragging;Lust/Sex;Dreaming;Fame;Resilience;Materialism,1,Hip Hop,2022,2020,107.0
2022-05-14 00:00:00+00:00,Future ft. Drake & Tems,33,WAIT 4 U,189,Db,Longing for Love;Lost Love,1,Pop,2022,2020,83.0
2022-07-02 00:00:00+00:00,Drake ft. 21 Savage,32,Jimmy Cooks,218,Multiple Keys,Lust/Sex;Bragging,1,Hip Hop,2022,2020,166.0
2022-07-30 00:00:00+00:00,Lizzo,34,About Damn Time,191,Bbm,Dancing;Empowerment,1,Pop,2022,2020,109.0
2022-08-13 00:00:00+00:00,Beyoncé,40,BREAK MY SOUL,278,Abm,Empowerment;Jobs;Resilience,0,Electronic,2022,2020,115.0
2022-08-27 00:00:00+00:00,Nicki Minaj,39,Super Freaky Girl,170,Am,Lust/Sex,1,Hip Hop,2022,2020,133.0
2022-10-08 00:00:00+00:00,Steve Lacy,24,Bad Habit,232,Fm,Lost Love,1,Funk/Soul,2022,2020,169.0
